file,artist,album,track,genres,selected_for
030428.mp3,Tortue Super Sonic,Neogrotesque,Robotomie,['Easy Listening'; 'Electronic'; 'Ambient Electronic'; 'Drone'; 'IDM'; 'Trip-Hop'; 'Dance'],Easy Listening
030429.mp3,Tortue Super Sonic,Neogrotesque,Pop Up,['Easy Listening'; 'Electronic'; 'Ambient Electronic'; 'Drone'; 'IDM'; 'Trip-Hop'; 'Dance'],Easy Listening
030430.mp3,Tortue Super Sonic,Neogrotesque,Y,['Easy Listening'; 'Electronic'; 'Ambient Electronic'; 'Drone'; 'IDM'; 'Trip-Hop'; 'Dance'],Easy Listening
030431.mp3,Tortue Super Sonic,Neogrotesque,Unite 9,['Easy Listening'; 'Electronic'; 'Ambient Electronic'; 'Drone'; 'IDM'; 'Trip-Hop'; 'Dance'],Easy Listening
030432.mp3,Tortue Super Sonic,Neogrotesque,Earth,['Easy Listening'; 'Electronic'; 'Ambient Electronic'; 'Drone'; 'IDM'; 'Trip-Hop'; 'Dance'],Easy Listening
030433.mp3,Tortue Super Sonic,Neogrotesque,Z,['Easy Listening'; 'Electronic'; 'Ambient Electronic'; 'Drone'; 'IDM'; 'Trip-Hop'; 'Dance'],Easy Listening
030434.mp3,Tortue Super Sonic,Neogrotesque,D 1.1,['Easy Listening'; 'Electronic'; 'Ambient Electronic'; 'Drone'; 'IDM'; 'Trip-Hop'; 'Dance'],Easy Listening
030435.mp3,Tortue Super Sonic,Neogrotesque,On Five,['Easy Listening'; 'Electronic'; 'Ambient Electronic'; 'Drone'; 'IDM'; 'Trip-Hop'; 'Dance'],Easy Listening
030436.mp3,Tortue Super Sonic,Neogrotesque,Scrab T (Michel),['Easy Listening'; 'Electronic'; 'Ambient Electronic'; 'Drone'; 'IDM'; 'Trip-Hop'; 'Dance'],Easy Listening
030438.mp3,Tortue Super Sonic,Neogrotesque,You're a computer,['Easy Listening'; 'Electronic'; 'Ambient Electronic'; 'Drone'; 'IDM'; 'Trip-Hop'; 'Dance'],Easy Listening
003459.mp3,Chatham County Line,Live at WFMU on Joe Belock's Show on 7/17/2008,Carolinian,['Bluegrass'],Bluegrass
003460.mp3,Chatham County Line,Live at WFMU on Joe Belock's Show on 7/17/2008,Joe chats with the boys,['Bluegrass'],Bluegrass
003461.mp3,Chatham County Line,Live at WFMU on Joe Belock's Show on 7/17/2008,Let It Rock,['Bluegrass'],Bluegrass
003462.mp3,Chatham County Line,Live at WFMU on Joe Belock's Show on 7/17/2008,Chip of a Star,['Bluegrass'],Bluegrass
003463.mp3,Chatham County Line,Live at WFMU on Joe Belock's Show on 7/17/2008,Clear Blue Sky,['Bluegrass'],Bluegrass
003464.mp3,Chatham County Line,Live at WFMU on Joe Belock's Show on 7/17/2008,She,['Bluegrass'],Bluegrass
003465.mp3,Chatham County Line,Live at WFMU on Joe Belock's Show on 7/17/2008,Birmingham Jail,['Bluegrass'],Bluegrass
003466.mp3,Chatham County Line,Live at WFMU on Joe Belock's Show on 7/17/2008,Live at WFMU (full set),['Bluegrass'],Bluegrass
009524.mp3,QQQ,Live at WFMU on Irene Trudel's Show 3/30/09,Spring,['Bluegrass'; 'Composed Music'],Bluegrass
009525.mp3,QQQ,Live at WFMU on Irene Trudel's Show 3/30/09,Runaway Puppy,['Bluegrass'; 'Composed Music'],Bluegrass
009526.mp3,QQQ,Live at WFMU on Irene Trudel's Show 3/30/09,Swimming Under The Moonlight,['Bluegrass'; 'Composed Music'],Bluegrass
009527.mp3,QQQ,Live at WFMU on Irene Trudel's Show 3/30/09,Sister Sparrow,['Bluegrass'; 'Composed Music'],Bluegrass
009529.mp3,QQQ,Live at WFMU on Irene Trudel's Show 3/30/09,Unpacking The Trailer,['Bluegrass'; 'Composed Music'],Bluegrass
009530.mp3,QQQ,Live at WFMU on Irene Trudel's Show 3/30/09,Toykey Joykey,['Bluegrass'; 'Composed Music'],Bluegrass
010729.mp3,M Shanghai String Band,Live at WFMU on Irene Trudel's Show 4/6/09,No Home In This World,['Folk'; 'Bluegrass'],Bluegrass
010730.mp3,M Shanghai String Band,Live at WFMU on Irene Trudel's Show 4/6/09,Meteor Storm,['Folk'; 'Bluegrass'],Bluegrass
010731.mp3,M Shanghai String Band,Live at WFMU on Irene Trudel's Show 4/6/09,Angel Full of Bourbon,['Folk'; 'Bluegrass'],Bluegrass
010732.mp3,M Shanghai String Band,Live at WFMU on Irene Trudel's Show 4/6/09,Same Old Moon,['Folk'; 'Bluegrass'],Bluegrass
010733.mp3,M Shanghai String Band,Live at WFMU on Irene Trudel's Show 4/6/09,Dying Day,['Folk'; 'Bluegrass'],Bluegrass
010970.mp3,Jacob Henry &amp; Bill Jolliff,Music From the True Vine 2002,I Have Found a Way,['Bluegrass'],Bluegrass
016680.mp3,Superbus,Debut,Finest Morning,['Electronic'; 'House'; 'Lounge'; 'Chill-out'; 'Bigbeat'],Bigbeat
016681.mp3,Superbus,Debut,Dramatic,['Electronic'; 'House'; 'Lounge'; 'Chill-out'; 'Bigbeat'],Bigbeat
016682.mp3,Superbus,Debut,Han Solo,['Electronic'; 'House'; 'Lounge'; 'Chill-out'; 'Bigbeat'],Bigbeat
016683.mp3,Superbus feat. NS,Debut,Fujjad!,['Electronic'; 'House'; 'Lounge'; 'Chill-out'; 'Bigbeat'],Bigbeat
016684.mp3,Superbus feat. Loop Loops Clan,Debut,Hi-4,['Electronic'; 'House'; 'Lounge'; 'Chill-out'; 'Bigbeat'],Bigbeat
016685.mp3,Superbus,Debut,Mazz,['Electronic'; 'House'; 'Lounge'; 'Chill-out'; 'Bigbeat'],Bigbeat
016686.mp3,Superbus,Debut,The Place,['Electronic'; 'House'; 'Lounge'; 'Chill-out'; 'Bigbeat'],Bigbeat
016687.mp3,Superbus feat. Loop Loops Clan,Debut,Nobody,['Electronic'; 'House'; 'Lounge'; 'Chill-out'; 'Bigbeat'],Bigbeat
016688.mp3,Superbus,Debut,One Version (Album Version),['Electronic'; 'House'; 'Lounge'; 'Chill-out'; 'Bigbeat'],Bigbeat
016689.mp3,Superbus,Debut,Stick,['Electronic'; 'House'; 'Lounge'; 'Chill-out'; 'Bigbeat'],Bigbeat
023406.mp3,Vicnet,Mr. Hadopi,Swiss Underwater,['Electronic'; 'French'; 'Techno'; 'Bigbeat'],Bigbeat
023407.mp3,Vicnet,Mr. Hadopi,Sms,['Electronic'; 'French'; 'Techno'; 'Bigbeat'],Bigbeat
023408.mp3,Vicnet,Mr. Hadopi,Handicapped Lover,['Electronic'; 'French'; 'Techno'; 'Bigbeat'],Bigbeat
023409.mp3,Vicnet,Mr. Hadopi,Mr. Hadopi,['Electronic'; 'French'; 'Techno'; 'Bigbeat'],Bigbeat
023410.mp3,Vicnet,Mr. Hadopi,Apthe 707,['Electronic'; 'French'; 'Techno'; 'Bigbeat'],Bigbeat
023411.mp3,Vicnet,Mr. Hadopi,Chinese Sportswear,['Electronic'; 'French'; 'Techno'; 'Bigbeat'],Bigbeat
023412.mp3,Vicnet,Mr. Hadopi,Up And Down,['Electronic'; 'French'; 'Techno'; 'Bigbeat'],Bigbeat
023413.mp3,Vicnet,Mr. Hadopi,Acid Liver,['Electronic'; 'French'; 'Techno'; 'Bigbeat'],Bigbeat
023414.mp3,Vicnet,Mr. Hadopi,Paper Eyeballs Part XXIII,['Electronic'; 'French'; 'Techno'; 'Bigbeat'],Bigbeat
023415.mp3,Vicnet,Mr. Hadopi,Paper Eyeballs Part XXIV,['Electronic'; 'French'; 'Techno'; 'Bigbeat'],Bigbeat
005441.mp3,Animosity &amp; Drumcorps,Altered Beast,Mobs Over Rob Me,['Death-Metal'; 'Breakcore - Hard'],Death-Metal
005442.mp3,Animosity &amp; Drumcorps,Altered Beast,A Profit On Greediness,['Death-Metal'; 'Breakcore - Hard'],Death-Metal
006776.mp3,Japanische Kampfhorspiele,Live at WFMU on Airborne Event 6/8/2008,Abflussbestattung / Verrat Am Metal,['Death-Metal'],Death-Metal
006777.mp3,Japanische Kampfhorspiele,Live at WFMU on Airborne Event 6/8/2008,Wir Werden Gott,['Death-Metal'],Death-Metal
006778.mp3,Japanische Kampfhorspiele,Live at WFMU on Airborne Event 6/8/2008,Dresscode,['Death-Metal'],Death-Metal
028083.mp3,mr&mrsBrian,(the) cleft & (the) kessl,(the) cleft &  (the) kessl,['Avant-Garde'; 'Death-Metal'],Death-Metal
028706.mp3,Norrin Radd,Anomaly,Anomaly,['Death-Metal'; 'Chip Music'],Death-Metal
028707.mp3,Norrin Radd,Anomaly,Desert of Blackened Sands,['Death-Metal'; 'Chip Music'],Death-Metal
028708.mp3,Norrin Radd,Anomaly,Four Lights,['Death-Metal'; 'Chip Music'],Death-Metal
028709.mp3,Norrin Radd,Anomaly,Process of Macrocosmic Emaciation,['Death-Metal'; 'Chip Music'],Death-Metal
028710.mp3,Norrin Radd,Anomaly,Naga Sotuva,['Death-Metal'; 'Chip Music'],Death-Metal
028711.mp3,Norrin Radd,Anomaly,Reciprocal Dimensions,['Death-Metal'; 'Chip Music'],Death-Metal
028712.mp3,Norrin Radd,Anomaly,Paradoxes are Unveiled,['Death-Metal'; 'Chip Music'],Death-Metal
028713.mp3,Norrin Radd,Anomaly,Proton Decay,['Death-Metal'; 'Chip Music'],Death-Metal
028714.mp3,Norrin Radd,Anomaly,Quantum Uncertainty,['Death-Metal'; 'Chip Music'],Death-Metal
028715.mp3,Norrin Radd,Anomaly,A Barrage of Hostile Abstractions,['Death-Metal'; 'Chip Music'],Death-Metal
028716.mp3,Norrin Radd,Anomaly,Becoming Superluminal,['Death-Metal'; 'Chip Music'],Death-Metal
028717.mp3,Norrin Radd,Anomaly,Nucleation of a Child Universe,['Death-Metal'; 'Chip Music'],Death-Metal
028719.mp3,Norrin Radd,Anomaly,A Castle Under Siege,['Death-Metal'; 'Chip Music'],Death-Metal
028720.mp3,Norrin Radd,Anomaly,Never to Return,['Death-Metal'; 'Chip Music'],Death-Metal
010507.mp3,Peara Saheb,,Gazal,['International'; 'Old-Time / Historic'; 'Indian'],Indian
010562.mp3,Master Laloo,,Unknown,['International'; 'Old-Time / Historic'; 'Indian'],Indian
010700.mp3,Pandit Omkarnath Prakur,,Garawa Mayi Sang Lage Pts 1 and 2,['International'; 'Old-Time / Historic'; 'Indian'],Indian
011096.mp3,Ustad Abdul Karim Khan - Bhairavi thumri (adha tal),,Jamuna ke tira kanha,['International'; 'Old-Time / Historic'; 'Indian'],Indian
011943.mp3,Soumitra Lahiri and Shailendra Mishra,Live at WFMU on Rob Weisberg's Show on 5/02/2009,Raga Kirwani - Alaap; Jor and Vilambit Grat (with Tabla) in Sitarkhani Taal,['Indian'],Indian
015487.mp3,Veena Raja Rao and Veena Gopala Rao,PraNatArthi haram,Pranatarthi Haram,['Indian'; 'South Indian Traditional'],Indian
015488.mp3,Veena Kinhal,Tribute to Veena Raja Rao,Haratanaya Sree,['Indian'; 'South Indian Traditional'],Indian
016299.mp3,Ashok Pathak,Arbiter Artist Samples,Raga Bageshri,['Indian'],Indian
017631.mp3,Jalikebba Kuyateh and the Toubabs,Jalikebba and the Toubabs,Jaliya,['International'; 'Indian'; 'African'],Indian
017632.mp3,Jalikebba Kuyateh and the Toubabs,Jalikebba and the Toubabs,N' Latéla,['International'; 'Indian'; 'African'],Indian
017633.mp3,Jalikebba Kuyateh and the Toubabs,Jalikebba and the Toubabs,Caira,['International'; 'Indian'; 'African'],Indian
017634.mp3,Jalikebba Kuyateh and the Toubabs,Jalikebba and the Toubabs,M.Samba,['International'; 'Indian'; 'African'],Indian
017635.mp3,Jalikebba Kuyateh and the Toubabs,Jalikebba and the Toubabs,Signolu,['International'; 'Indian'; 'African'],Indian
017636.mp3,Jalikebba Kuyateh and the Toubabs,Jalikebba and the Toubabs,Griot and the Family,['International'; 'Indian'; 'African'],Indian
017637.mp3,Jalikebba Kuyateh and the Toubabs,Jalikebba and the Toubabs,Bamba Bojang,['International'; 'Indian'; 'African'],Indian
017757.mp3,Sidi Goma,Sidi Goma - Live @ KEXP 5/12/2009,Salmini Salmini (Live @ KEXP),['Indian'; 'African'],Indian
019653.mp3,F/i,A Question for the Somnambulist,No Pepsi in Kabul,['Drone'; 'Indian'; 'Space-Rock'],Indian
041348.mp3,Jani Hirvonen,Field Recordings From India & Nepal,Music From Pushkar,['Folk'; 'Field Recordings'; 'Indian'],Indian
041349.mp3,Jani Hirvonen,Field Recordings From India & Nepal,Wedding Party Music,['Folk'; 'Field Recordings'; 'Indian'],Indian
041350.mp3,Jani Hirvonen,Field Recordings From India & Nepal,Drums & Birds,['Folk'; 'Field Recordings'; 'Indian'],Indian
014129.mp3,Ergo Phizmiz,Talulah and the Baron,Talulah and the Baron,['Spoken'; 'Kid-Friendly'],Kid-Friendly
020657.mp3,A Smile for Timbuctu,Our Corto Discorso,Our Disco Discorso,['Electronic'; 'Kid-Friendly'; 'Synth Pop'; 'Instrumental'],Kid-Friendly
020939.mp3,A Smile for Timbuctu,Our Corto Discorso,Discomutante,['Electronic'; 'Kid-Friendly'; 'Synth Pop'; 'Instrumental'],Kid-Friendly
021120.mp3,A Smile for Timbuctu,Our Corto Discorso,La Giraffa di Yael,['Electronic'; 'Kid-Friendly'; 'Synth Pop'; 'Instrumental'],Kid-Friendly
021123.mp3,A Smile for Timbuctu,Our Corto Discorso,Ancora Quei Maledetti Gnomi,['Electronic'; 'Kid-Friendly'; 'Synth Pop'; 'Instrumental'],Kid-Friendly
021139.mp3,A Smile for Timbuctu,Our Corto Discorso,Il Circo Smorfioso,['Electronic'; 'Kid-Friendly'; 'Synth Pop'; 'Instrumental'],Kid-Friendly
025677.mp3,Volfoniq,Berceuses du monde pour petit Ange [LCL12],Wiegenlied,['Electronic'; 'Kid-Friendly'; 'Chill-out'],Kid-Friendly
025678.mp3,Volfoniq,Berceuses du monde pour petit Ange [LCL12],Anninnia,['Electronic'; 'Kid-Friendly'; 'Chill-out'],Kid-Friendly
025679.mp3,Volfoniq,Berceuses du monde pour petit Ange [LCL12],Ninna nanna,['Electronic'; 'Kid-Friendly'; 'Chill-out'],Kid-Friendly
025680.mp3,Volfoniq,Berceuses du monde pour petit Ange [LCL12],Nanatsu,['Electronic'; 'Kid-Friendly'; 'Chill-out'],Kid-Friendly
025681.mp3,Volfoniq,Berceuses du monde pour petit Ange [LCL12],Bonne nuit (Petit ange edit),['Electronic'; 'Kid-Friendly'; 'Chill-out'],Kid-Friendly
025682.mp3,Volfoniq,Berceuses du monde pour petit Ange [LCL12],Beli buba,['Electronic'; 'Kid-Friendly'; 'Chill-out'],Kid-Friendly
026933.mp3,Thiaz Itch,Binjoum,Binjoum,['Pop'; 'Electronic'; 'Experimental'; 'Kid-Friendly'],Kid-Friendly
026943.mp3,Thiaz Itch,Binjoum,Sol Picante,['Pop'; 'Electronic'; 'Experimental'; 'Kid-Friendly'],Kid-Friendly
026944.mp3,Thiaz Itch,Binjoum,Effervescing Elephant (Syd Barret Cover),['Pop'; 'Electronic'; 'Experimental'; 'Kid-Friendly'],Kid-Friendly
026945.mp3,Thiaz Itch,Binjoum,Crountry Frerchtre,['Pop'; 'Electronic'; 'Experimental'; 'Kid-Friendly'],Kid-Friendly
026946.mp3,Thiaz Itch,Binjoum,Auntie Mamie (Harry Belafonte cover),['Pop'; 'Electronic'; 'Experimental'; 'Kid-Friendly'],Kid-Friendly
026947.mp3,Thiaz Itch,Binjoum,Froggy Swamp,['Pop'; 'Electronic'; 'Experimental'; 'Kid-Friendly'],Kid-Friendly
026948.mp3,Thiaz Itch,Binjoum,B Line (Lord Invader Cover),['Pop'; 'Electronic'; 'Experimental'; 'Kid-Friendly'],Kid-Friendly
026949.mp3,Thiaz Itch,Binjoum,Syrupo,['Pop'; 'Electronic'; 'Experimental'; 'Kid-Friendly'],Kid-Friendly
055123.mp3,Alaclair Ensemble,Le roé c'est moé,Gun gus gus (dimanche soare),['Rap'; 'Abstract Hip-Hop'; 'Hip-Hop Beats'],Abstract Hip-Hop
080657.mp3,DJ Dog Dick,Live on WFMU's Distort Jersey City with Deed Runlea: Feb 6; 2013,Synthro 2,['Experimental'; 'Abstract Hip-Hop'],Abstract Hip-Hop
080658.mp3,DJ Dog Dick,Live on WFMU's Distort Jersey City with Deed Runlea: Feb 6; 2013,Synthro,['Experimental'; 'Abstract Hip-Hop'],Abstract Hip-Hop
080659.mp3,DJ Dog Dick,Live on WFMU's Distort Jersey City with Deed Runlea: Feb 6; 2013,Rebel Blud,['Experimental'; 'Abstract Hip-Hop'],Abstract Hip-Hop
080660.mp3,DJ Dog Dick,Live on WFMU's Distort Jersey City with Deed Runlea: Feb 6; 2013,Chemical Trails,['Experimental'; 'Abstract Hip-Hop'],Abstract Hip-Hop
088180.mp3,Questionmark Embargo,ADVENTURES IN SCIENCE FRICTION,Intro,['Electronic'; 'Hip-Hop'; 'Abstract Hip-Hop'],Abstract Hip-Hop
088181.mp3,Questionmark Embargo,ADVENTURES IN SCIENCE FRICTION,State.Of.Mind,['Electronic'; 'Hip-Hop'; 'Abstract Hip-Hop'],Abstract Hip-Hop
088182.mp3,Questionmark Embargo,ADVENTURES IN SCIENCE FRICTION,Question Mark Embargo(ft. Ardamus),['Electronic'; 'Hip-Hop'; 'Abstract Hip-Hop'],Abstract Hip-Hop
088183.mp3,Questionmark Embargo,ADVENTURES IN SCIENCE FRICTION,Therapy Session,['Electronic'; 'Hip-Hop'; 'Abstract Hip-Hop'],Abstract Hip-Hop
088184.mp3,Questionmark Embargo,ADVENTURES IN SCIENCE FRICTION,Claustraphobia(ft. Ardamus),['Electronic'; 'Hip-Hop'; 'Abstract Hip-Hop'],Abstract Hip-Hop
088185.mp3,Questionmark Embargo,ADVENTURES IN SCIENCE FRICTION,Lunch Thief,['Electronic'; 'Hip-Hop'; 'Abstract Hip-Hop'],Abstract Hip-Hop
088187.mp3,Questionmark Embargo,ADVENTURES IN SCIENCE FRICTION,Game Over(ft. NightTrain357),['Electronic'; 'Hip-Hop'; 'Abstract Hip-Hop'],Abstract Hip-Hop
088188.mp3,Questionmark Embargo,ADVENTURES IN SCIENCE FRICTION,Villians Theme(ft. Ardamus & NightTrain357),['Electronic'; 'Hip-Hop'; 'Abstract Hip-Hop'],Abstract Hip-Hop
088189.mp3,Questionmark Embargo,ADVENTURES IN SCIENCE FRICTION,Out Of Control,['Electronic'; 'Hip-Hop'; 'Abstract Hip-Hop'],Abstract Hip-Hop
088190.mp3,Questionmark Embargo,ADVENTURES IN SCIENCE FRICTION,Get Off My Tip Extended Version(ft. Odell Norman),['Electronic'; 'Hip-Hop'; 'Abstract Hip-Hop'],Abstract Hip-Hop
088191.mp3,Questionmark Embargo,ADVENTURES IN SCIENCE FRICTION,Interlude(ft. Ardamus & Renell),['Electronic'; 'Hip-Hop'; 'Abstract Hip-Hop'],Abstract Hip-Hop
088192.mp3,Questionmark Embargo,ADVENTURES IN SCIENCE FRICTION,Were here,['Electronic'; 'Hip-Hop'; 'Abstract Hip-Hop'],Abstract Hip-Hop
088193.mp3,Questionmark Embargo,ADVENTURES IN SCIENCE FRICTION,Love Life,['Electronic'; 'Hip-Hop'; 'Abstract Hip-Hop'],Abstract Hip-Hop
088194.mp3,Questionmark Embargo,ADVENTURES IN SCIENCE FRICTION,Dr. Strange Love,['Electronic'; 'Hip-Hop'; 'Abstract Hip-Hop'],Abstract Hip-Hop
088196.mp3,Questionmark Embargo,ADVENTURES IN SCIENCE FRICTION,Interstellar Road Rage,['Electronic'; 'Hip-Hop'; 'Abstract Hip-Hop'],Abstract Hip-Hop
000640.mp3,Eric Leonardson and Anna Friz,Dancing Walls Stir the Prairies,Waltz of the Parking Meters,['Radio Art'],Radio Art
011248.mp3,Object Collection,Live at WFMU on the Acousmatic Theater 4/12/2009,interview + outro,['Experimental'; 'Radio Art'],Radio Art
011250.mp3,Object Collection,Live at WFMU on the Acousmatic Theater 4/12/2009,Jason and Karinne intro,['Experimental'; 'Radio Art'],Radio Art
011260.mp3,Object Collection,Live at WFMU on the Acousmatic Theater 4/12/2009,excerpt from "Problem Radical(s)",['Experimental'; 'Radio Art'],Radio Art
015577.mp3,Ergo Phizmiz,Sticky White Glue,Sticky White Glue Part 1,['Pop'; 'Electronic'; 'Radio Art'; 'Experimental Pop'; 'Sound Collage'],Radio Art
015578.mp3,Ergo Phizmiz,Sticky White Glue,Sticky White Glue Part 2,['Pop'; 'Electronic'; 'Radio Art'; 'Experimental Pop'; 'Sound Collage'],Radio Art
015579.mp3,Ergo Phizmiz,Sticky White Glue,Sticky White Glue Part 3,['Pop'; 'Electronic'; 'Radio Art'; 'Experimental Pop'; 'Sound Collage'],Radio Art
015580.mp3,Ergo Phizmiz,Sticky White Glue,Sticky White Glue Part 4,['Pop'; 'Electronic'; 'Radio Art'; 'Experimental Pop'; 'Sound Collage'],Radio Art
015581.mp3,Ergo Phizmiz,Sticky White Glue,Sticky White Glue Part 5,['Pop'; 'Electronic'; 'Radio Art'; 'Experimental Pop'; 'Sound Collage'],Radio Art
015582.mp3,Ergo Phizmiz,Sticky White Glue,Sticky White Glue Part 6,['Pop'; 'Electronic'; 'Radio Art'; 'Experimental Pop'; 'Sound Collage'],Radio Art
015583.mp3,Ergo Phizmiz,Sticky White Glue,Sticky White Glue Part 7,['Pop'; 'Electronic'; 'Radio Art'; 'Experimental Pop'; 'Sound Collage'],Radio Art
015584.mp3,Ergo Phizmiz,Sticky White Glue,Sticky White Glue Part 8,['Pop'; 'Electronic'; 'Radio Art'; 'Experimental Pop'; 'Sound Collage'],Radio Art
015585.mp3,Ergo Phizmiz,Sticky White Glue,Sticky White Glue Part 9,['Pop'; 'Electronic'; 'Radio Art'; 'Experimental Pop'; 'Sound Collage'],Radio Art
015586.mp3,Ergo Phizmiz,Sticky White Glue,Sticky White Glue Part 10,['Pop'; 'Electronic'; 'Radio Art'; 'Experimental Pop'; 'Sound Collage'],Radio Art
015587.mp3,Ergo Phizmiz,Sticky White Glue,Sticky White Glue Part 11,['Pop'; 'Electronic'; 'Radio Art'; 'Experimental Pop'; 'Sound Collage'],Radio Art
015588.mp3,Ergo Phizmiz,Sticky White Glue,Sticky White Glue Part 12,['Pop'; 'Electronic'; 'Radio Art'; 'Experimental Pop'; 'Sound Collage'],Radio Art
036563.mp3,Object Collection,Live at ISSUE 3/5/10,Fabric for Jim,['Experimental'; 'Radio Art'],Radio Art
036564.mp3,Object Collection,Live at ISSUE 3/5/10,I'm the loudest voice you've ever seen,['Experimental'; 'Radio Art'],Radio Art
036565.mp3,Object Collection,Live at ISSUE 3/5/10,jamie jamie girl home telephone (Strawberryville),['Experimental'; 'Radio Art'],Radio Art
036566.mp3,Object Collection,Live at ISSUE 3/5/10,Killing what's already dead,['Experimental'; 'Radio Art'],Radio Art
023122.mp3,Lee Maddeford,Eros et Psyche,Hymne Venus,['Classical'; 'Europe'; '20th Century Classical'; 'Choral Music'],Choral Music
023123.mp3,Lee Maddeford,Eros et Psyche,La recette,['Classical'; 'Europe'; '20th Century Classical'; 'Choral Music'],Choral Music
023124.mp3,Lee Maddeford,Eros et Psyche,I'idole,['Classical'; 'Europe'; '20th Century Classical'; 'Choral Music'],Choral Music
023125.mp3,Lee Maddeford,Eros et Psyche,Les robes,['Classical'; 'Europe'; '20th Century Classical'; 'Choral Music'],Choral Music
023126.mp3,Lee Maddeford,Eros et Psyche,La fete,['Classical'; 'Europe'; '20th Century Classical'; 'Choral Music'],Choral Music
023127.mp3,Lee Maddeford,Eros et Psyche,Hommes,['Classical'; 'Europe'; '20th Century Classical'; 'Choral Music'],Choral Music
023128.mp3,Lee Maddeford,Eros et Psyche,Le sort,['Classical'; 'Europe'; '20th Century Classical'; 'Choral Music'],Choral Music
023129.mp3,Lee Maddeford,Eros et Psyche,Avance,['Classical'; 'Europe'; '20th Century Classical'; 'Choral Music'],Choral Music
023130.mp3,Lee Maddeford,Eros et Psyche,Ca tire,['Classical'; 'Europe'; '20th Century Classical'; 'Choral Music'],Choral Music
023131.mp3,Lee Maddeford,Eros et Psyche,Le baiser,['Classical'; 'Europe'; '20th Century Classical'; 'Choral Music'],Choral Music
023132.mp3,Lee Maddeford,Eros et Psyche,La vie est belle,['Classical'; 'Europe'; '20th Century Classical'; 'Choral Music'],Choral Music
023133.mp3,Lee Maddeford,Eros et Psyche,Mome,['Classical'; 'Europe'; '20th Century Classical'; 'Choral Music'],Choral Music
023134.mp3,Lee Maddeford,Eros et Psyche,Le monstre,['Classical'; 'Europe'; '20th Century Classical'; 'Choral Music'],Choral Music
